path,size,last_commit,category
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest2.cpython-313.pyc,1868,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest3.cpython-313.pyc,3672,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest4.cpython-313.pyc,1806,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest5.cpython-313.pyc,6947,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest6.cpython-313.pyc,5002,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest7.cpython-313.pyc,5864,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest8.cpython-313.pyc,5834,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/__pycache__/ruletest9.cpython-313.pyc,4610,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/pydy-example-repo/__pycache__/chaos_pendulum.cpython-313.pyc,4462,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/pydy-example-repo/__pycache__/double_pendulum.cpython-313.pyc,3332,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/pydy-example-repo/__pycache__/mass_spring_damper.cpython-313.pyc,2733,,other
.venv/Lib/site-packages/sympy/parsing/autolev/test-examples/pydy-example-repo/__pycache__/non_min_pendulum.cpython-313.pyc,3286,,other
.venv/Lib/site-packages/sympy/ntheory/tests/test_bbp_pi.py,9486,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_continued_fraction.py,3583,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_digits.py,1968,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_ecm.py,2290,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_egyptian_fraction.py,2378,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_elliptic_curve.py,624,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_factor_.py,26382,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_generate.py,9868,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_hypothesis.py,728,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_modular.py,1425,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_multinomial.py,2344,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_partitions.py,1088,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_primetest.py,9495,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_qs.py,3956,,code
.venv/Lib/site-packages/sympy/ntheory/tests/test_residue.py,16809,,code
.venv/Lib/site-packages/sympy/ntheory/tests/__init__.py,0,,code
.venv/Lib/site-packages/sympy/ntheory/__pycache__/bbp_pi.cpython-313.pyc,6316,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/continued_fraction.cpython-313.pyc,12684,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/digits.cpython-313.pyc,4338,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/ecm.cpython-313.pyc,13275,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/egyptian_fraction.cpython-313.pyc,8119,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/elliptic_curve.cpython-313.pyc,18697,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/factor_.cpython-313.pyc,89592,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/generate.cpython-313.pyc,36334,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/modular.cpython-313.pyc,8860,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/multinomial.cpython-313.pyc,5778,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/partitions_.cpython-313.pyc,11560,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/primetest.cpython-313.pyc,22610,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/qs.cpython-313.pyc,17560,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/residue_ntheory.cpython-313.pyc,58541,,other
.venv/Lib/site-packages/sympy/ntheory/__pycache__/__init__.cpython-313.pyc,2673,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_bbp_pi.cpython-313.pyc,10232,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_continued_fraction.cpython-313.pyc,8343,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_digits.cpython-313.pyc,4343,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_ecm.cpython-313.pyc,3715,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_egyptian_fraction.cpython-313.pyc,3860,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_elliptic_curve.cpython-313.pyc,1241,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_factor_.cpython-313.pyc,46441,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_generate.cpython-313.pyc,19934,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_hypothesis.cpython-313.pyc,1745,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_modular.cpython-313.pyc,2805,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_multinomial.cpython-313.pyc,3682,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_partitions.cpython-313.pyc,2011,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_primetest.cpython-313.pyc,13383,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_qs.cpython-313.pyc,6479,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/test_residue.cpython-313.pyc,25635,,other
.venv/Lib/site-packages/sympy/ntheory/tests/__pycache__/__init__.cpython-313.pyc,170,,other
.venv/Lib/site-packages/sympy/multipledispatch/tests/test_conflict.py,1786,,code
.venv/Lib/site-packages/sympy/multipledispatch/tests/test_core.py,4048,,code
.venv/Lib/site-packages/sympy/multipledispatch/tests/test_dispatcher.py,6228,,code
.venv/Lib/site-packages/sympy/multipledispatch/tests/__init__.py,0,,code
.venv/Lib/site-packages/sympy/multipledispatch/__pycache__/conflict.cpython-313.pyc,4853,,other
.venv/Lib/site-packages/sympy/multipledispatch/__pycache__/core.cpython-313.pyc,2729,,other
.venv/Lib/site-packages/sympy/multipledispatch/__pycache__/dispatcher.cpython-313.pyc,18924,,other
.venv/Lib/site-packages/sympy/multipledispatch/__pycache__/utils.cpython-313.pyc,4252,,other
.venv/Lib/site-packages/sympy/multipledispatch/__pycache__/__init__.cpython-313.pyc,431,,other
.venv/Lib/site-packages/sympy/multipledispatch/tests/__pycache__/test_conflict.cpython-313.pyc,5074,,other
.venv/Lib/site-packages/sympy/multipledispatch/tests/__pycache__/test_core.cpython-313.pyc,10786,,other
.venv/Lib/site-packages/sympy/multipledispatch/tests/__pycache__/test_dispatcher.cpython-313.pyc,15548,,other
.venv/Lib/site-packages/sympy/multipledispatch/tests/__pycache__/__init__.cpython-313.pyc,179,,other
.venv/Lib/site-packages/sympy/matrices/benchmarks/bench_matrix.py,306,,code
.venv/Lib/site-packages/sympy/matrices/benchmarks/__init__.py,0,,code
.venv/Lib/site-packages/sympy/matrices/expressions/adjoint.py,1515,,code
.venv/Lib/site-packages/sympy/matrices/expressions/applyfunc.py,6751,,code
.venv/Lib/site-packages/sympy/matrices/expressions/blockmatrix.py,31643,,code
.venv/Lib/site-packages/sympy/matrices/expressions/companion.py,1705,,code
.venv/Lib/site-packages/sympy/matrices/expressions/determinant.py,3281,,code
.venv/Lib/site-packages/sympy/matrices/expressions/diagonal.py,6328,,code
.venv/Lib/site-packages/sympy/matrices/expressions/dotproduct.py,1911,,code
.venv/Lib/site-packages/sympy/matrices/expressions/factorizations.py,1456,,code
.venv/Lib/site-packages/sympy/matrices/expressions/fourier.py,2094,,code
.venv/Lib/site-packages/sympy/matrices/expressions/funcmatrix.py,3520,,code
.venv/Lib/site-packages/sympy/matrices/expressions/hadamard.py,13920,,code
.venv/Lib/site-packages/sympy/matrices/expressions/inverse.py,2963,,code
.venv/Lib/site-packages/sympy/matrices/expressions/kronecker.py,13404,,code
.venv/Lib/site-packages/sympy/matrices/expressions/matadd.py,4773,,code
.venv/Lib/site-packages/sympy/matrices/expressions/matexpr.py,27549,,code
.venv/Lib/site-packages/sympy/matrices/expressions/matmul.py,15509,,code
.venv/Lib/site-packages/sympy/matrices/expressions/matpow.py,5140,,code
.venv/Lib/site-packages/sympy/matrices/expressions/permutation.py,8050,,code
.venv/Lib/site-packages/sympy/matrices/expressions/sets.py,2033,,code
.venv/Lib/site-packages/sympy/matrices/expressions/slice.py,3355,,code
.venv/Lib/site-packages/sympy/matrices/expressions/special.py,7499,,code
.venv/Lib/site-packages/sympy/matrices/expressions/trace.py,5362,,code
.venv/Lib/site-packages/sympy/matrices/expressions/transpose.py,2645,,code
.venv/Lib/site-packages/sympy/matrices/expressions/_shape.py,3062,,code
.venv/Lib/site-packages/sympy/matrices/expressions/__init__.py,1692,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_commonmatrix.py,40772,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_decompositions.py,14419,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_determinant.py,9560,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_domains.py,3276,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_eigen.py,22722,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_graph.py,3213,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_immutable.py,4616,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_interactions.py,2070,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_matrices.py,163196,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_matrixbase.py,168868,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_normalforms.py,3730,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_reductions.py,13385,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_repmatrix.py,2084,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_solvers.py,22311,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_sparse.py,23281,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_sparsetools.py,4877,,code
.venv/Lib/site-packages/sympy/matrices/tests/test_subspaces.py,3465,,code
.venv/Lib/site-packages/sympy/matrices/tests/__init__.py,0,,code
.venv/Lib/site-packages/sympy/matrices/__pycache__/common.cpython-313.pyc,120549,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/decompositions.cpython-313.pyc,49182,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/dense.cpython-313.pyc,33425,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/determinant.cpython-313.pyc,33778,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/eigen.cpython-313.pyc,47861,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/exceptions.cpython-313.pyc,1381,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/graph.cpython-313.pyc,9333,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/immutable.cpython-313.pyc,8293,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/inverse.cpython-313.pyc,16568,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/kind.cpython-313.pyc,3390,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/matrices.cpython-313.pyc,30965,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/matrixbase.cpython-313.pyc,205372,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/normalforms.cpython-313.pyc,6191,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/reductions.cpython-313.pyc,13698,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/repmatrix.cpython-313.pyc,37079,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/solvers.cpython-313.pyc,30472,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/sparse.cpython-313.pyc,17339,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/sparsetools.cpython-313.pyc,10659,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/subspaces.cpython-313.pyc,4680,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/utilities.cpython-313.pyc,3278,,other
.venv/Lib/site-packages/sympy/matrices/__pycache__/__init__.cpython-313.pyc,2616,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_commonmatrix.cpython-313.pyc,81009,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_decompositions.cpython-313.pyc,28574,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_determinant.cpython-313.pyc,18433,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_domains.cpython-313.pyc,5971,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_eigen.cpython-313.pyc,37045,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_graph.cpython-313.pyc,5096,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_immutable.cpython-313.pyc,10451,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_interactions.cpython-313.pyc,4783,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_matrices.cpython-313.pyc,266917,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_matrixbase.cpython-313.pyc,279270,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_normalforms.cpython-313.pyc,6746,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_reductions.cpython-313.pyc,22887,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_repmatrix.cpython-313.pyc,4240,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_solvers.cpython-313.pyc,34817,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_sparse.cpython-313.pyc,40379,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_sparsetools.cpython-313.pyc,9947,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/test_subspaces.cpython-313.pyc,6001,,other
.venv/Lib/site-packages/sympy/matrices/tests/__pycache__/__init__.cpython-313.pyc,171,,other
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_adjoint.py,1065,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_applyfunc.py,3522,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_blockmatrix.py,16541,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_companion.py,1657,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_derivatives.py,15991,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_determinant.py,2067,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_diagonal.py,4516,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_dotproduct.py,1171,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_factorizations.py,786,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_fourier.py,1638,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_funcmatrix.py,2230,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_hadamard.py,4614,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_indexing.py,12038,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_inverse.py,2320,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_kronecker.py,5366,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_matadd.py,1866,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_matexpr.py,18441,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_matmul.py,6187,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_matpow.py,7308,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_permutation.py,5607,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_sets.py,1408,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_slice.py,2027,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_special.py,6496,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_trace.py,3383,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/test_transpose.py,1987,,code
.venv/Lib/site-packages/sympy/matrices/expressions/tests/__init__.py,0,,code
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/adjoint.cpython-313.pyc,3057,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/applyfunc.cpython-313.pyc,8562,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/blockmatrix.cpython-313.pyc,45105,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/companion.cpython-313.pyc,3071,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/determinant.cpython-313.pyc,5419,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/diagonal.cpython-313.pyc,9750,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/dotproduct.cpython-313.pyc,3108,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/factorizations.cpython-313.pyc,4818,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/fourier.cpython-313.pyc,3705,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/funcmatrix.cpython-313.pyc,4939,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/hadamard.cpython-313.pyc,18870,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/inverse.cpython-313.pyc,5239,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/kronecker.cpython-313.pyc,21192,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/matadd.cpython-313.pyc,8421,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/matexpr.cpython-313.pyc,42187,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/matmul.cpython-313.pyc,24246,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/matpow.cpython-313.pyc,8200,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/permutation.cpython-313.pyc,10657,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/sets.cpython-313.pyc,3932,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/slice.cpython-313.pyc,5524,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/special.cpython-313.pyc,14192,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/trace.cpython-313.pyc,7253,,other
.venv/Lib/site-packages/sympy/matrices/expressions/__pycache__/transpose.cpython-313.pyc,4776,,other
